position select_coef p1_freq p2_freq origin_gen migr_rate mut_rate recomb_rate fitness_width output_gen rep
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 180000 0
1917501 0.0189098 0.0065 0 179954 1e-05 1e-06 1e-06 25 180000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 180000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 180000 0
2390002 -0.0102126 0.753 0 172676 1e-05 1e-06 1e-06 25 180000 0
2457501 -0.00793146 0 1 164040 1e-05 1e-06 1e-06 25 180000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 180000 0
2720002 -0.025718 0 0.002 179998 1e-05 1e-06 1e-06 25 180000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 180000 0
2990002 -0.0861782 0 0.1275 177870 1e-05 1e-06 1e-06 25 180000 0
3020001 0.0160531 1 0 95390 1e-05 1e-06 1e-06 25 180000 0
3620002 0.12829 0.9775 0 88431 1e-05 1e-06 1e-06 25 180000 0
3620002 -0.0404111 0.0005 0 180000 1e-05 1e-06 1e-06 25 180000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 180000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 180000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 180000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 180000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 180000 0
3882501 -0.0661831 0.0005 0 180000 1e-05 1e-06 1e-06 25 180000 0
4092502 0.0817656 0 0.007 179988 1e-05 1e-06 1e-06 25 180000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 180000 0
4400001 -0.0328993 1 0 128668 1e-05 1e-06 1e-06 25 180000 0
4400002 0.0356926 1 0 60137 1e-05 1e-06 1e-06 25 180000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 180000 0
4617501 0.0617664 0 0.001 179994 1e-05 1e-06 1e-06 25 180000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 180000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 180000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 180000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 180000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 180000 0
4977501 0.00744811 0 0.0025 179992 1e-05 1e-06 1e-06 25 180000 0
132501 0.0634843 1 0 161734 1e-05 1e-06 1e-06 25 182000 0
140002 -0.0666359 0 1 160407 1e-05 1e-06 1e-06 25 182000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 182000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 182000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 182000 0
387502 0.0373803 0 0.088 181837 1e-05 1e-06 1e-06 25 182000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 182000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 182000 0
552502 -0.032773 0 0.0965 181702 1e-05 1e-06 1e-06 25 182000 0
567502 0.0474042 0 0.0775 178266 1e-05 1e-06 1e-06 25 182000 0
620002 -0.0976785 0.0645 1 10073 1e-05 1e-06 1e-06 25 182000 0
650001 -0.0319211 0 1 174192 1e-05 1e-06 1e-06 25 182000 0
747501 0.0385262 0 1 172601 1e-05 1e-06 1e-06 25 182000 0
920002 0.00399649 0.092 0 180144 1e-05 1e-06 1e-06 25 182000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 182000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 182000 0
1617502 0.129947 0 0.0915 180990 1e-05 1e-06 1e-06 25 182000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 182000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 182000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 182000 0
2300002 -0.0788487 0.0005 0 182000 1e-05 1e-06 1e-06 25 182000 0
2390002 -0.0102126 0.1405 0 172676 1e-05 1e-06 1e-06 25 182000 0
2457501 -0.00793146 0 0.8715 164040 1e-05 1e-06 1e-06 25 182000 0
2495001 -0.0894439 0 0.9515 123269 1e-05 1e-06 1e-06 25 182000 0
2720001 -0.071827 0.002 0 181996 1e-05 1e-06 1e-06 25 182000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 182000 0
2990002 -0.0861782 0 0.404 177870 1e-05 1e-06 1e-06 25 182000 0
3020001 0.0160531 0.977 0 95390 1e-05 1e-06 1e-06 25 182000 0
3020001 0.0559263 0.02 0 181938 1e-05 1e-06 1e-06 25 182000 0
3020002 -0.106201 0 0.0005 181997 1e-05 1e-06 1e-06 25 182000 0
3117501 0.0708274 0 0.1495 181558 1e-05 1e-06 1e-06 25 182000 0
3620002 0.12829 1 0 88431 1e-05 1e-06 1e-06 25 182000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 182000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 182000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 182000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 182000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 182000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 182000 0
4400001 -0.0328993 1 0 128668 1e-05 1e-06 1e-06 25 182000 0
4400002 0.0356926 1 0 60137 1e-05 1e-06 1e-06 25 182000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 182000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 182000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 182000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 182000 0
4812502 0.0667753 0 0.047 181632 1e-05 1e-06 1e-06 25 182000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 182000 0
4977501 0.0446495 1 0 13723 1e-05 1e-06 1e-06 25 182000 0
132501 0.0634843 1 0 161734 1e-05 1e-06 1e-06 25 184000 0
140002 -0.0666359 0 1 160407 1e-05 1e-06 1e-06 25 184000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 184000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 184000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 184000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 184000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 184000 0
537502 0.0170384 0.2435 0 182900 1e-05 1e-06 1e-06 25 184000 0
620001 -0.0204739 0.0005 0 183999 1e-05 1e-06 1e-06 25 184000 0
620002 -0.0166308 0 0.2085 183334 1e-05 1e-06 1e-06 25 184000 0
620002 -0.0976785 0 0.7915 10073 1e-05 1e-06 1e-06 25 184000 0
650001 -0.0319211 0 1 174192 1e-05 1e-06 1e-06 25 184000 0
747501 0.0385262 0 1 172601 1e-05 1e-06 1e-06 25 184000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 184000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 184000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 184000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 184000 0
2045002 0.0276609 0 0.0015 183996 1e-05 1e-06 1e-06 25 184000 0
2045002 0.0438879 0 0.002 183992 1e-05 1e-06 1e-06 25 184000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 184000 0
2262501 -0.0413088 0 0.009 183982 1e-05 1e-06 1e-06 25 184000 0
2390002 0.0732014 0.1735 0 183726 1e-05 1e-06 1e-06 25 184000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 184000 0
2720002 -0.00847888 0 0.1705 183574 1e-05 1e-06 1e-06 25 184000 0
2892501 0.0262657 1 0.0315 130364 1e-05 1e-06 1e-06 25 184000 0
2892502 -0.0357479 0.0015 0 183995 1e-05 1e-06 1e-06 25 184000 0
2990002 -0.0861782 0 0.1725 177870 1e-05 1e-06 1e-06 25 184000 0
3020001 0.0160531 0.253 0 95390 1e-05 1e-06 1e-06 25 184000 0
3020001 0.0559263 0.747 0 181938 1e-05 1e-06 1e-06 25 184000 0
3117501 -0.0853345 0.0185 0 183767 1e-05 1e-06 1e-06 25 184000 0
3620002 0.12829 1 0 88431 1e-05 1e-06 1e-06 25 184000 0
3710001 -0.0758074 0.108 1 154105 1e-05 1e-06 1e-06 25 184000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 184000 0
3747501 -0.0815423 0.291 1 14155 1e-05 1e-06 1e-06 25 184000 0
3747502 0.0949117 0.709 0 83587 1e-05 1e-06 1e-06 25 184000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 184000 0
3897502 -0.0161112 0.007 0 183967 1e-05 1e-06 1e-06 25 184000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 184000 0
4400001 -0.0328993 1 0 128668 1e-05 1e-06 1e-06 25 184000 0
4400002 0.0356926 0.6525 0 60137 1e-05 1e-06 1e-06 25 184000 0
4400002 -0.0229027 0.3475 0 182879 1e-05 1e-06 1e-06 25 184000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 184000 0
4722502 -0.0465767 0 0.9825 170538 1e-05 1e-06 1e-06 25 184000 0
4722502 -0.143204 1 0.0175 7554 1e-05 1e-06 1e-06 25 184000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 184000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 184000 0
4977501 0.0446495 1 0.24 13723 1e-05 1e-06 1e-06 25 184000 0
4977501 0.0187337 0 0.074 183845 1e-05 1e-06 1e-06 25 184000 0
132501 0.0634843 1 0 161734 1e-05 1e-06 1e-06 25 186000 0
140002 -0.0666359 0 1 160407 1e-05 1e-06 1e-06 25 186000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 186000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 186000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 186000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 186000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 186000 0
620002 -0.0166308 0 0.013 183334 1e-05 1e-06 1e-06 25 186000 0
620002 -0.0976785 0 0.987 10073 1e-05 1e-06 1e-06 25 186000 0
650001 -0.0319211 0.1065 1 174192 1e-05 1e-06 1e-06 25 186000 0
650002 -0.0181425 0 0.1465 185698 1e-05 1e-06 1e-06 25 186000 0
747501 0.0385262 0 0.9065 172601 1e-05 1e-06 1e-06 25 186000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 186000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 186000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 186000 0
1970002 -0.0169794 0.059 0 185681 1e-05 1e-06 1e-06 25 186000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 186000 0
2045002 -0.0670322 0.054 0 185758 1e-05 1e-06 1e-06 25 186000 0
2210002 -0.0462778 0.255 1 84417 1e-05 1e-06 1e-06 25 186000 0
2300002 -0.0024929 0.001 0 185987 1e-05 1e-06 1e-06 25 186000 0
2352501 -0.0510122 0.222 0 184405 1e-05 1e-06 1e-06 25 186000 0
2495001 -0.0894439 0.0915 1 123269 1e-05 1e-06 1e-06 25 186000 0
2720002 -0.00847888 0 0.5335 183574 1e-05 1e-06 1e-06 25 186000 0
2892501 0.0262657 1 0.04 130364 1e-05 1e-06 1e-06 25 186000 0
3020001 0.0559263 0.5695 0 181938 1e-05 1e-06 1e-06 25 186000 0
3020001 0.0160531 0.4255 0 95390 1e-05 1e-06 1e-06 25 186000 0
3087501 0.11874 0.1515 0 185291 1e-05 1e-06 1e-06 25 186000 0
3470001 0.0832173 0.036 0 184547 1e-05 1e-06 1e-06 25 186000 0
3620002 0.12829 0.8605 0 88431 1e-05 1e-06 1e-06 25 186000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 186000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 186000 0
3747501 -0.0815423 0.1985 1 14155 1e-05 1e-06 1e-06 25 186000 0
3747502 0.0949117 0.8015 0 83587 1e-05 1e-06 1e-06 25 186000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 186000 0
4122502 0.125109 0.806 0 5675 1e-05 1e-06 1e-06 25 186000 0
4400001 -0.0328993 1 0 128668 1e-05 1e-06 1e-06 25 186000 0
4400002 0.0356926 1 0 60137 1e-05 1e-06 1e-06 25 186000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 186000 0
4580001 0.0687675 0 0.002 185983 1e-05 1e-06 1e-06 25 186000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 186000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 186000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 186000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 186000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 186000 0
132501 0.0634843 1 0 161734 1e-05 1e-06 1e-06 25 188000 0
140002 -0.0666359 0 1 160407 1e-05 1e-06 1e-06 25 188000 0
192501 0.0210764 0 0.011 187946 1e-05 1e-06 1e-06 25 188000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 188000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 188000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 188000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 188000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 188000 0
620002 -0.0976785 0 0.8975 10073 1e-05 1e-06 1e-06 25 188000 0
650001 -0.0319211 0.1695 1 174192 1e-05 1e-06 1e-06 25 188000 0
650002 -0.0181425 0 0.402 185698 1e-05 1e-06 1e-06 25 188000 0
747501 0.0385262 0 0.873 172601 1e-05 1e-06 1e-06 25 188000 0
1310001 -0.039644 0 0.001 187999 1e-05 1e-06 1e-06 25 188000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 188000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 188000 0
1662502 0.05957 0 0.1485 187252 1e-05 1e-06 1e-06 25 188000 0
1737501 -0.0300116 0.197 1 172614 1e-05 1e-06 1e-06 25 188000 0
1970002 -0.0169794 0.1555 0 185681 1e-05 1e-06 1e-06 25 188000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 188000 0
2210002 -0.0462778 0.2555 1 84417 1e-05 1e-06 1e-06 25 188000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 188000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 188000 0
2892501 0.0262657 0.865 0 130364 1e-05 1e-06 1e-06 25 188000 0
3020001 0.0160531 1 0 95390 1e-05 1e-06 1e-06 25 188000 0
3620001 0.0389474 0 0.002 187999 1e-05 1e-06 1e-06 25 188000 0
3620002 0.12829 0.973 0 88431 1e-05 1e-06 1e-06 25 188000 0
3710001 -0.0758074 0.165 1 154105 1e-05 1e-06 1e-06 25 188000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 188000 0
3747501 -0.0815423 0.1025 1 14155 1e-05 1e-06 1e-06 25 188000 0
3747502 0.0949117 0.8975 0 83587 1e-05 1e-06 1e-06 25 188000 0
3830002 0.0229111 1 1 67318 1e-05 1e-06 1e-06 25 188000 0
4092501 0.087331 0 0.008 187823 1e-05 1e-06 1e-06 25 188000 0
4122502 0.125109 0.962 0 5675 1e-05 1e-06 1e-06 25 188000 0
4400001 -0.0328993 1 0 128668 1e-05 1e-06 1e-06 25 188000 0
4400002 0.0356926 1 0 60137 1e-05 1e-06 1e-06 25 188000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 188000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 188000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 188000 0
4812501 0.0637795 1 0 49095 1e-05 1e-06 1e-06 25 188000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 188000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 188000 0
132501 0.0109563 0.0005 0 189996 1e-05 1e-06 1e-06 25 190000 0
132501 0.0634843 0.9995 0 161734 1e-05 1e-06 1e-06 25 190000 0
140002 -0.0666359 0 1 160407 1e-05 1e-06 1e-06 25 190000 0
192502 -0.0260558 1 0.999 158539 1e-05 1e-06 1e-06 25 190000 0
192502 0.00146821 0 0.001 189998 1e-05 1e-06 1e-06 25 190000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 190000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 190000 0
387501 0.00847374 0.112 0 189070 1e-05 1e-06 1e-06 25 190000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 190000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 190000 0
537502 0.00666397 0 0.001 189994 1e-05 1e-06 1e-06 25 190000 0
620002 -0.0976785 0 0.8635 10073 1e-05 1e-06 1e-06 25 190000 0
650001 -0.0319211 0 1 174192 1e-05 1e-06 1e-06 25 190000 0
650002 -0.0181425 0 1 185698 1e-05 1e-06 1e-06 25 190000 0
747501 0.0385262 0 1 172601 1e-05 1e-06 1e-06 25 190000 0
1467501 -0.0216095 0 0.0055 189964 1e-05 1e-06 1e-06 25 190000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 190000 0
1610002 -0.133166 0 0.002 189998 1e-05 1e-06 1e-06 25 190000 0
1610002 0.0147239 1 0.998 28241 1e-05 1e-06 1e-06 25 190000 0
1617502 0.0504682 0 0.005 189853 1e-05 1e-06 1e-06 25 190000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 190000 0
1970002 -0.0169794 0.7725 0 185681 1e-05 1e-06 1e-06 25 190000 0
1970002 0.0653463 0.002 0 189997 1e-05 1e-06 1e-06 25 190000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 190000 0
2030002 -0.0523482 0 0.001 189964 1e-05 1e-06 1e-06 25 190000 0
2210002 -0.0462778 0.089 1 84417 1e-05 1e-06 1e-06 25 190000 0
2457502 -0.0565736 0 0.2345 189490 1e-05 1e-06 1e-06 25 190000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 190000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 190000 0
2892501 0.0262657 0.9695 0 130364 1e-05 1e-06 1e-06 25 190000 0
3020001 0.0160531 1 0 95390 1e-05 1e-06 1e-06 25 190000 0
3620002 0.12829 1 0.063 88431 1e-05 1e-06 1e-06 25 190000 0
3710001 -0.0758074 0.6235 1 154105 1e-05 1e-06 1e-06 25 190000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 190000 0
3747501 -0.0815423 0 0.9955 14155 1e-05 1e-06 1e-06 25 190000 0
3747502 0.0949117 1 0.0045 83587 1e-05 1e-06 1e-06 25 190000 0
3747502 -0.0283733 0 0.004 189958 1e-05 1e-06 1e-06 25 190000 0
3830002 0.0229111 1 0.9995 67318 1e-05 1e-06 1e-06 25 190000 0
3830002 0.0127432 0 0.0005 190000 1e-05 1e-06 1e-06 25 190000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 190000 0
4400001 -0.0328993 0.6955 0 128668 1e-05 1e-06 1e-06 25 190000 0
4400002 0.0356926 0.6955 0 60137 1e-05 1e-06 1e-06 25 190000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 190000 0
4580001 -0.00554031 0.001 0 189995 1e-05 1e-06 1e-06 25 190000 0
4722502 -0.0465767 0 1 170538 1e-05 1e-06 1e-06 25 190000 0
4722502 -0.143204 1 0 7554 1e-05 1e-06 1e-06 25 190000 0
4812501 0.0637795 1 0.4555 49095 1e-05 1e-06 1e-06 25 190000 0
4812502 0.0261082 0 0.213 188929 1e-05 1e-06 1e-06 25 190000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 190000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 190000 0
132501 0.0634843 1 0.1645 161734 1e-05 1e-06 1e-06 25 192000 0
140002 -0.0666359 0 0.933 160407 1e-05 1e-06 1e-06 25 192000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 192000 0
207501 0.00695849 1 1 118286 1e-05 1e-06 1e-06 25 192000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 192000 0
387501 0.00847374 0.583 0 189070 1e-05 1e-06 1e-06 25 192000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 192000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 192000 0
567502 0.0239382 0 0.127 191515 1e-05 1e-06 1e-06 25 192000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 192000 0
650001 -0.0319211 0 1 174192 1e-05 1e-06 1e-06 25 192000 0
650002 -0.0181425 0 1 185698 1e-05 1e-06 1e-06 25 192000 0
747501 0.0385262 0 1 172601 1e-05 1e-06 1e-06 25 192000 0
1355001 -0.00252244 0.0005 0 191998 1e-05 1e-06 1e-06 25 192000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 192000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 192000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 192000 0
1917502 -0.00104809 0 0.0245 191975 1e-05 1e-06 1e-06 25 192000 0
1970002 -0.0169794 1 0.123 185681 1e-05 1e-06 1e-06 25 192000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 192000 0
2045002 0.0703297 0 0.0025 191962 1e-05 1e-06 1e-06 25 192000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 192000 0
2495001 -0.0894439 0 0.88 123269 1e-05 1e-06 1e-06 25 192000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 192000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 192000 0
3020001 0.0160531 1 0 95390 1e-05 1e-06 1e-06 25 192000 0
3132502 -0.00605779 0 0.003 191987 1e-05 1e-06 1e-06 25 192000 0
3620002 0.12829 1 0 88431 1e-05 1e-06 1e-06 25 192000 0
3710001 -0.0758074 0.1855 0.9075 154105 1e-05 1e-06 1e-06 25 192000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 192000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 192000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 192000 0
3830002 -0.000626413 0.179 0 191624 1e-05 1e-06 1e-06 25 192000 0
3830002 0.0229111 0.821 1 67318 1e-05 1e-06 1e-06 25 192000 0
3882501 -0.00512381 0.1605 0 191059 1e-05 1e-06 1e-06 25 192000 0
3897501 -0.0600531 0 0.003 191997 1e-05 1e-06 1e-06 25 192000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 192000 0
4400001 -0.0328993 0.5 0 128668 1e-05 1e-06 1e-06 25 192000 0
4400002 0.0356926 0.5 0 60137 1e-05 1e-06 1e-06 25 192000 0
4482501 -0.024798 0 0.0025 191716 1e-05 1e-06 1e-06 25 192000 0
4482502 -0.0299276 1 1 32625 1e-05 1e-06 1e-06 25 192000 0
4722502 -0.0465767 0.31 1 170538 1e-05 1e-06 1e-06 25 192000 0
4722502 -0.143204 0.69 0 7554 1e-05 1e-06 1e-06 25 192000 0
4812501 0.0637795 1 0.9095 49095 1e-05 1e-06 1e-06 25 192000 0
4812502 0.0261082 0 0.0245 188929 1e-05 1e-06 1e-06 25 192000 0
4895001 0.0195076 1 1 49709 1e-05 1e-06 1e-06 25 192000 0
4977501 0.0446495 1 1 13723 1e-05 1e-06 1e-06 25 192000 0
132501 0.0634843 1 0 161734 1e-05 1e-06 1e-06 25 194000 0
132502 0.0193841 0 0.369 192775 1e-05 1e-06 1e-06 25 194000 0
140002 -0.0666359 0 0.6535 160407 1e-05 1e-06 1e-06 25 194000 0
192502 -0.0260558 1 1 158539 1e-05 1e-06 1e-06 25 194000 0
207501 -0.0122939 0 0.0005 193999 1e-05 1e-06 1e-06 25 194000 0
207501 0.00695849 1 0.9995 118286 1e-05 1e-06 1e-06 25 194000 0
342501 0.0424654 1 1 101742 1e-05 1e-06 1e-06 25 194000 0
387501 0.00847374 0.987 0 189070 1e-05 1e-06 1e-06 25 194000 0
455001 -0.0105147 1 0 156504 1e-05 1e-06 1e-06 25 194000 0
537501 -0.0103261 1 1 50135 1e-05 1e-06 1e-06 25 194000 0
567502 0.0239382 0 0.473 191515 1e-05 1e-06 1e-06 25 194000 0
620002 -0.0976785 0 1 10073 1e-05 1e-06 1e-06 25 194000 0
650001 -0.0319211 0 1 174192 1e-05 1e-06 1e-06 25 194000 0
650002 -0.0181425 0 1 185698 1e-05 1e-06 1e-06 25 194000 0
747501 0.0385262 0 0.858 172601 1e-05 1e-06 1e-06 25 194000 0
1355002 -0.00803798 0.0435 0 193043 1e-05 1e-06 1e-06 25 194000 0
1362502 -0.0469338 0.12 0 193190 1e-05 1e-06 1e-06 25 194000 0
1610001 -0.0686821 0 1 150086 1e-05 1e-06 1e-06 25 194000 0
1610002 0.0147239 1 1 28241 1e-05 1e-06 1e-06 25 194000 0
1737501 -0.0300116 0 1 172614 1e-05 1e-06 1e-06 25 194000 0
1970002 -0.0169794 1 0 185681 1e-05 1e-06 1e-06 25 194000 0
2030001 0.018232 1 1 5033 1e-05 1e-06 1e-06 25 194000 0
2210002 -0.0462778 0 1 84417 1e-05 1e-06 1e-06 25 194000 0
2352502 -0.0394914 0 0.0235 193362 1e-05 1e-06 1e-06 25 194000 0
2495001 -0.0894439 0 1 123269 1e-05 1e-06 1e-06 25 194000 0
2720002 -0.00847888 0 1 183574 1e-05 1e-06 1e-06 25 194000 0
2892501 0.0262657 1 0 130364 1e-05 1e-06 1e-06 25 194000 0
3020001 0.0160531 0.8515 0 95390 1e-05 1e-06 1e-06 25 194000 0
3207502 -0.0635027 0.016 0 193965 1e-05 1e-06 1e-06 25 194000 0
3620002 0.12829 0.798 0 88431 1e-05 1e-06 1e-06 25 194000 0
3710001 -0.0758074 0 1 154105 1e-05 1e-06 1e-06 25 194000 0
3710002 0.03323 1 1 54354 1e-05 1e-06 1e-06 25 194000 0
3747501 -0.0815423 0 1 14155 1e-05 1e-06 1e-06 25 194000 0
3747502 0.0949117 1 0 83587 1e-05 1e-06 1e-06 25 194000 0
3830002 0.0229111 0.994 1 67318 1e-05 1e-06 1e-06 25 194000 0
3830002 -0.000626413 0.006 0 191624 1e-05 1e-06 1e-06 25 194000 0
3987501 -0.0818174 0 0.01 193926 1e-05 1e-06 1e-06 25 194000 0
4122502 0.125109 1 0 5675 1e-05 1e-06 1e-06 25 194000 0
