position select_coef p1_freq p2_freq origin_gen migr_rate mut_rate recomb_rate fitness_width output_gen rep
3710002 0.0819923 0 0.003 34598 0.0001 1e-06 1e-06 5 35000 0
3830001 -0.0525938 0.0015 0 34999 0.0001 1e-06 1e-06 5 35000 0
3830001 -0.119165 0.001 0.9915 2216 0.0001 1e-06 1e-06 5 35000 0
3897502 -0.0755483 0.001 0.9765 20203 0.0001 1e-06 1e-06 5 35000 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 35000 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 35000 0
27502 0.0259515 0.9955 0.044 11463 0.0001 1e-06 1e-06 5 37500 0
387501 0.125127 1 0.0155 476 0.0001 1e-06 1e-06 5 37500 0
567501 -0.0532239 0.002 0 37485 0.0001 1e-06 1e-06 5 37500 0
642502 -0.0882427 0.0045 0.9955 2975 0.0001 1e-06 1e-06 5 37500 0
800001 0.101076 0.878 0.0105 1308 0.0001 1e-06 1e-06 5 37500 0
920002 0.0335851 0.8735 0.006 6518 0.0001 1e-06 1e-06 5 37500 0
1610002 -0.102506 0.0195 1 986 0.0001 1e-06 1e-06 5 37500 0
1617501 -0.0535867 0 0.0025 37474 0.0001 1e-06 1e-06 5 37500 0
1737502 0.0300563 1 1 24553 0.0001 1e-06 1e-06 5 37500 0
1917502 -0.0659441 0.0365 0.8035 32794 0.0001 1e-06 1e-06 5 37500 0
2015002 0.0587056 0.9835 0.0845 6981 0.0001 1e-06 1e-06 5 37500 0
2030002 0.00211004 0 0.003 37496 0.0001 1e-06 1e-06 5 37500 0
2037502 0.0430967 0.044 0 37414 0.0001 1e-06 1e-06 5 37500 0
2210001 -0.107871 0.0395 0.994 9348 0.0001 1e-06 1e-06 5 37500 0
3005002 0.0771157 1 0.106 227 0.0001 1e-06 1e-06 5 37500 0
3020002 -0.0861969 0.011 1 3304 0.0001 1e-06 1e-06 5 37500 0
3087501 0.0623594 0.1485 0 7786 0.0001 1e-06 1e-06 5 37500 0
3710001 -0.0160015 0.0005 0 37499 0.0001 1e-06 1e-06 5 37500 0
3710002 0.0606289 0 0.0905 37336 0.0001 1e-06 1e-06 5 37500 0
3830001 -0.119165 0.0075 0.7355 2216 0.0001 1e-06 1e-06 5 37500 0
3897502 -0.0755483 0.011 0.752 20203 0.0001 1e-06 1e-06 5 37500 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 37500 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 37500 0
4662501 0.0807841 0.0085 0 37361 0.0001 1e-06 1e-06 5 37500 0
27502 -0.0509273 0.001 0 39998 0.0001 1e-06 1e-06 5 40000 0
27502 0.0259515 0.9705 0.0175 11463 0.0001 1e-06 1e-06 5 40000 0
192502 -0.024977 0 0.009 39968 0.0001 1e-06 1e-06 5 40000 0
342501 -0.0220664 0.3135 0.002 39384 0.0001 1e-06 1e-06 5 40000 0
387501 0.125127 1 0.1035 476 0.0001 1e-06 1e-06 5 40000 0
642502 -0.0882427 0.039 0.9755 2975 0.0001 1e-06 1e-06 5 40000 0
747501 0.0601748 0 0.0005 40000 0.0001 1e-06 1e-06 5 40000 0
800001 0.101076 0.9955 0.001 1308 0.0001 1e-06 1e-06 5 40000 0
920002 0.0335851 0.97 0.052 6518 0.0001 1e-06 1e-06 5 40000 0
1610002 -0.102506 0.0355 1 986 0.0001 1e-06 1e-06 5 40000 0
1737502 0.0300563 1 1 24553 0.0001 1e-06 1e-06 5 40000 0
1917502 -0.0659441 0.0095 0.978 32794 0.0001 1e-06 1e-06 5 40000 0
1917502 -0.0483663 0.0005 0 40000 0.0001 1e-06 1e-06 5 40000 0
2015002 0.0587056 0.982 0.0565 6981 0.0001 1e-06 1e-06 5 40000 0
2210001 -0.107871 0.01 0.9925 9348 0.0001 1e-06 1e-06 5 40000 0
2990001 0.0869327 0.0105 0 39969 0.0001 1e-06 1e-06 5 40000 0
3005002 0.0771157 1 0.34 227 0.0001 1e-06 1e-06 5 40000 0
3020002 -0.0861969 0 0.8975 3304 0.0001 1e-06 1e-06 5 40000 0
3132502 0.0627318 0.045 0 38195 0.0001 1e-06 1e-06 5 40000 0
3830001 -0.119165 0 0.9945 2216 0.0001 1e-06 1e-06 5 40000 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 40000 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 40000 0
4092501 -0.00425619 0 0.0005 39999 0.0001 1e-06 1e-06 5 40000 0
4662501 -0.0138819 0.0485 0 39721 0.0001 1e-06 1e-06 5 40000 0
27502 0.0259515 0.9705 0.1075 11463 0.0001 1e-06 1e-06 5 42500 0
387501 0.125127 0.999 0 476 0.0001 1e-06 1e-06 5 42500 0
387502 0.0186341 0.034 0 42418 0.0001 1e-06 1e-06 5 42500 0
552501 -0.0379115 0 0.0005 42500 0.0001 1e-06 1e-06 5 42500 0
642502 -0.0882427 0.0005 1 2975 0.0001 1e-06 1e-06 5 42500 0
747502 -0.01485 0 0.0005 42498 0.0001 1e-06 1e-06 5 42500 0
800001 0.101076 1 0.0135 1308 0.0001 1e-06 1e-06 5 42500 0
920002 0.0335851 1 0 6518 0.0001 1e-06 1e-06 5 42500 0
1610002 -0.102506 0.0055 0.982 986 0.0001 1e-06 1e-06 5 42500 0
1737502 0.0300563 1 1 24553 0.0001 1e-06 1e-06 5 42500 0
1917502 -0.0659441 0 1 32794 0.0001 1e-06 1e-06 5 42500 0
2015002 0.0587056 0.8205 0.0575 6981 0.0001 1e-06 1e-06 5 42500 0
2112502 -0.0441308 0 0.0085 42468 0.0001 1e-06 1e-06 5 42500 0
2150001 0.0453516 0.1375 0 42152 0.0001 1e-06 1e-06 5 42500 0
2210001 -0.107871 0.054 0.75 9348 0.0001 1e-06 1e-06 5 42500 0
2210001 -0.0376059 0 0.0015 42491 0.0001 1e-06 1e-06 5 42500 0
2352502 0.00867304 0.44 0 42136 0.0001 1e-06 1e-06 5 42500 0
3005002 0.0771157 1 0.0185 227 0.0001 1e-06 1e-06 5 42500 0
3020002 -0.0861969 0 0.986 3304 0.0001 1e-06 1e-06 5 42500 0
3087501 0.00593197 0 0.0025 40276 0.0001 1e-06 1e-06 5 42500 0
3830001 -0.119165 0 1 2216 0.0001 1e-06 1e-06 5 42500 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 42500 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 42500 0
4160001 -0.0271711 0 0.002 42448 0.0001 1e-06 1e-06 5 42500 0
4617502 -0.0110005 0.1155 0 42382 0.0001 1e-06 1e-06 5 42500 0
4962502 0.0335928 0.0985 0 42167 0.0001 1e-06 1e-06 5 42500 0
27502 0.0259515 1 0.935 11463 0.0001 1e-06 1e-06 5 45000 0
140002 -0.0225137 0.78 0.0105 42636 0.0001 1e-06 1e-06 5 45000 0
387501 0.125127 0.9965 0.001 476 0.0001 1e-06 1e-06 5 45000 0
642502 -0.0882427 0.0525 0.9725 2975 0.0001 1e-06 1e-06 5 45000 0
747502 0.109605 0.0025 0 44990 0.0001 1e-06 1e-06 5 45000 0
800001 0.101076 0.9695 0.0045 1308 0.0001 1e-06 1e-06 5 45000 0
920002 0.0335851 0.9705 0.0605 6518 0.0001 1e-06 1e-06 5 45000 0
1467502 0.0148942 0.0035 0.3315 43588 0.0001 1e-06 1e-06 5 45000 0
1610002 -0.102506 0.022 0.9195 986 0.0001 1e-06 1e-06 5 45000 0
1610002 -0.0415886 0 0.0045 44979 0.0001 1e-06 1e-06 5 45000 0
1737502 -0.0307108 0 0.014 44901 0.0001 1e-06 1e-06 5 45000 0
1737502 -0.0567257 0 0.2385 44389 0.0001 1e-06 1e-06 5 45000 0
1737502 0.0300563 1 0.7475 24553 0.0001 1e-06 1e-06 5 45000 0
1917502 -0.0659441 0.2675 1 32794 0.0001 1e-06 1e-06 5 45000 0
2015002 0.0587056 0.9685 0.06 6981 0.0001 1e-06 1e-06 5 45000 0
2210001 -0.107871 0.017 0.999 9348 0.0001 1e-06 1e-06 5 45000 0
2262501 -0.0418733 0.0375 0 44889 0.0001 1e-06 1e-06 5 45000 0
2352502 0.00867304 0.9895 0.001 42136 0.0001 1e-06 1e-06 5 45000 0
3005002 0.0771157 0.995 0.0145 227 0.0001 1e-06 1e-06 5 45000 0
3020002 -0.0861969 0.005 0.984 3304 0.0001 1e-06 1e-06 5 45000 0
3830001 -0.119165 0.031 0.996 2216 0.0001 1e-06 1e-06 5 45000 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 45000 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 45000 0
4092502 -0.016096 0 0.0085 43961 0.0001 1e-06 1e-06 5 45000 0
4122502 -0.0347857 0.0005 0 45000 0.0001 1e-06 1e-06 5 45000 0
4722502 -0.012629 0.003 0 44979 0.0001 1e-06 1e-06 5 45000 0
4962502 0.0335928 0.9915 0.018 42167 0.0001 1e-06 1e-06 5 45000 0
27502 0.0259515 1 1 11463 0.0001 1e-06 1e-06 5 47500 0
140002 -0.0225137 0.5595 0.0415 42636 0.0001 1e-06 1e-06 5 47500 0
387501 0.125127 1 0.027 476 0.0001 1e-06 1e-06 5 47500 0
537501 -0.0504049 0.0275 0 47215 0.0001 1e-06 1e-06 5 47500 0
537502 -0.0522185 0.0145 0 47480 0.0001 1e-06 1e-06 5 47500 0
620001 -0.106692 0 0.3835 45858 0.0001 1e-06 1e-06 5 47500 0
642502 -0.0882427 0.0585 0.9955 2975 0.0001 1e-06 1e-06 5 47500 0
800001 0.101076 1 0.0175 1308 0.0001 1e-06 1e-06 5 47500 0
920002 0.0335851 0.9815 0.001 6518 0.0001 1e-06 1e-06 5 47500 0
1467502 0.0148942 0.009 0.512 43588 0.0001 1e-06 1e-06 5 47500 0
1610002 -0.102506 0 0.924 986 0.0001 1e-06 1e-06 5 47500 0
1632502 0.0180042 0.1575 0 47122 0.0001 1e-06 1e-06 5 47500 0
1662502 0.0380095 0 0.003 47493 0.0001 1e-06 1e-06 5 47500 0
1737502 -0.0567257 0 0.4095 44389 0.0001 1e-06 1e-06 5 47500 0
1737502 0.0300563 1 0.5905 24553 0.0001 1e-06 1e-06 5 47500 0
1917502 -0.0659441 0 0.998 32794 0.0001 1e-06 1e-06 5 47500 0
2015002 0.0587056 0.9965 0.0185 6981 0.0001 1e-06 1e-06 5 47500 0
2150002 -0.095035 0 0.001 47494 0.0001 1e-06 1e-06 5 47500 0
2210001 -0.107871 0 1 9348 0.0001 1e-06 1e-06 5 47500 0
2352501 -0.0238356 0.007 0 47431 0.0001 1e-06 1e-06 5 47500 0
2352502 0.00867304 0.5725 0 42136 0.0001 1e-06 1e-06 5 47500 0
3005002 0.0349801 0.002 0 47497 0.0001 1e-06 1e-06 5 47500 0
3005002 0.0771157 0.9955 0.001 227 0.0001 1e-06 1e-06 5 47500 0
3020002 -0.0861969 0.1265 0.998 3304 0.0001 1e-06 1e-06 5 47500 0
3507501 0.0513799 0 0.0005 47500 0.0001 1e-06 1e-06 5 47500 0
3830001 -0.119165 0.02 0.996 2216 0.0001 1e-06 1e-06 5 47500 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 47500 0
3987502 -0.00658004 0 0.068 47317 0.0001 1e-06 1e-06 5 47500 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 47500 0
4962502 0.0335928 0.925 0.4185 42167 0.0001 1e-06 1e-06 5 47500 0
4977501 0.00706852 0 0.001 47458 0.0001 1e-06 1e-06 5 47500 0
27502 0.0259515 1 1 11463 0.0001 1e-06 1e-06 5 50000 0
140002 -0.0225137 0.3475 0 42636 0.0001 1e-06 1e-06 5 50000 0
387501 0.125127 0.9995 0.0505 476 0.0001 1e-06 1e-06 5 50000 0
642502 -0.0882427 0.0375 0.986 2975 0.0001 1e-06 1e-06 5 50000 0
800001 0.101076 1 0.015 1308 0.0001 1e-06 1e-06 5 50000 0
920002 0.0335851 1 0.0265 6518 0.0001 1e-06 1e-06 5 50000 0
1610002 -0.102506 0.0015 1 986 0.0001 1e-06 1e-06 5 50000 0
1617502 0.0159488 0.049 0 48993 0.0001 1e-06 1e-06 5 50000 0
1737502 -0.0567257 0 0.2725 44389 0.0001 1e-06 1e-06 5 50000 0
1737502 0.0300563 1 0.7275 24553 0.0001 1e-06 1e-06 5 50000 0
1917502 -0.0659441 0.043 1 32794 0.0001 1e-06 1e-06 5 50000 0
2015002 -0.0155463 0 0.006 49965 0.0001 1e-06 1e-06 5 50000 0
2015002 0.0587056 0.9295 0.078 6981 0.0001 1e-06 1e-06 5 50000 0
2150001 -0.0769385 0 0.384 48942 0.0001 1e-06 1e-06 5 50000 0
2210001 -0.107871 0.001 0.957 9348 0.0001 1e-06 1e-06 5 50000 0
2210002 -0.0502679 0 0.0005 50000 0.0001 1e-06 1e-06 5 50000 0
2262502 0.0105805 0 0.003 49995 0.0001 1e-06 1e-06 5 50000 0
2352502 0.00867304 0.0955 0.3715 42136 0.0001 1e-06 1e-06 5 50000 0
2720001 -0.000340826 0 0.489 48037 0.0001 1e-06 1e-06 5 50000 0
3005002 0.0771157 1 0.033 227 0.0001 1e-06 1e-06 5 50000 0
3020002 -0.0861969 0 1 3304 0.0001 1e-06 1e-06 5 50000 0
3830001 -0.119165 0.2175 1 2216 0.0001 1e-06 1e-06 5 50000 0
3882501 -0.0268758 0.013 0 49733 0.0001 1e-06 1e-06 5 50000 0
3987501 -0.0144813 1 1 1775 0.0001 1e-06 1e-06 5 50000 0
4070002 0.0502619 1 1 3186 0.0001 1e-06 1e-06 5 50000 0
4122501 -0.0140482 0.0005 0 50000 0.0001 1e-06 1e-06 5 50000 0
4662502 0.0666446 0 0.0005 49999 0.0001 1e-06 1e-06 5 50000 0
4895002 0.0156062 0 0.248 48824 0.0001 1e-06 1e-06 5 50000 0
4962502 0.0335928 1 1 42167 0.0001 1e-06 1e-06 5 50000 0
4977502 -0.0389854 0.235 0 49510 0.0001 1e-06 1e-06 5 50000 0
